"id","user_id","date","ref","amount"
"503","2016","2023-10-13 01:19:00","***5940","700.00"
"504","2868","2023-10-13 01:30:00","***5280","600.00"
"505","2672","2023-10-13 01:46:00","***4020","200.00"
"506","1097","2023-10-13 02:15:00","***3690","600.00"
"507","1394","2023-10-13 02:47:00","***0600","900.00"
"508","2562","2023-10-13 03:00:00","***4690","100.00"
"509","767","2023-10-13 03:13:00","***3270","100.00"
"510","1199","2023-10-13 03:16:00","***6470","800.00"
"511","830","2023-10-13 04:33:00","***6050","600.00"
"512","1333","2023-10-13 05:46:00","***8320","100.00"
"513","1799","2023-10-13 07:27:00","***0090","1000.00"
"514","2192","2023-10-13 07:36:00","***8910","100.00"
"515","2712","2023-10-13 07:43:00","***4700","300.00"
"516","1357","2023-10-13 08:26:00","***3000","400.00"
"517","2374","2023-10-13 08:52:00","***5340","200.00"
"518","1240","2023-10-13 09:00:00","***5620","500.00"
"519","846","2023-10-13 09:49:00","***3260","800.00"
"520","1013","2023-10-13 09:53:00","***2210","800.00"
"521","1601","2023-10-13 09:53:00","***6430","300.00"
"522","2079","2023-10-13 10:34:00","***5600","400.00"
"523","554","2023-10-13 11:03:00","***9740","100.00"
"524","69","2023-10-13 11:46:00","***6550","400.00"
"525","1385","2023-10-13 11:56:00","***6410","300.00"
"526","1663","2023-10-13 12:01:00","***1410","200.00"
"527","254","2023-10-13 12:13:00","***3980","900.00"
"528","808","2023-10-13 12:13:00","***2710","400.00"
"529","1596","2023-10-13 12:13:00","***1360","1000.00"
"530","2751","2023-10-13 12:58:00","***7740","800.00"
"531","2507","2023-10-13 13:07:00","***5120","100.00"
"532","1862","2023-10-13 13:12:00","***6160","700.00"
"533","2469","2023-10-13 13:24:00","***5150","600.00"
"534","1621","2023-10-13 13:41:00","***5580","800.00"
"535","777","2023-10-13 15:37:00","***6210","700.00"
"536","979","2023-10-13 16:24:00","***1290","800.00"
"537","1464","2023-10-13 16:53:00","***4980","300.00"
"538","1156","2023-10-13 17:10:00","***5050","400.00"
"539","1400","2023-10-13 17:16:00","***4710","900.00"
"540","871","2023-10-13 17:52:00","***1460","400.00"
"541","442","2023-10-13 18:31:00","***6280","500.00"
"542","1675","2023-10-13 19:34:00","***0920","500.00"
"543","1253","2023-10-13 20:18:00","***7560","1000.00"
"544","943","2023-10-13 20:22:00","***3380","500.00"
"545","4","2023-10-13 20:48:00","***0020","100.00"
"546","895","2023-10-13 21:36:00","***7150","300.00"
"547","1572","2023-10-13 21:50:00","***6760","300.00"
"548","2084","2023-10-14 01:03:00","***3300","200.00"
"549","1518","2023-10-14 01:54:00","***6640","900.00"
"550","677","2023-10-14 02:20:00","***4630","600.00"
"551","1099","2023-10-14 02:35:00","***5210","800.00"
"552","1655","2023-10-14 03:02:00","***5640","1000.00"
"553","1336","2023-10-14 03:16:00","***5460","600.00"
"554","2927","2023-10-14 04:13:00","***5690","500.00"
"555","1867","2023-10-14 04:45:00","***9120","700.00"
"556","215","2023-10-14 05:05:00","***9350","600.00"
"557","1210","2023-10-14 08:06:00","***7490","500.00"
"558","154","2023-10-14 08:30:00","***6800","300.00"
"559","1697","2023-10-14 09:04:00","***4630","100.00"
"560","2515","2023-10-14 09:12:00","***2040","400.00"
"561","908","2023-10-14 09:33:00","***1100","200.00"
"562","2844","2023-10-14 09:39:00","***1630","200.00"
"563","1293","2023-10-14 10:19:00","***6490","900.00"
"564","636","2023-10-14 10:44:00","***4910","1000.00"
"565","925","2023-10-14 10:47:00","***7410","200.00"
"566","1133","2023-10-14 11:24:00","***2420","200.00"
"567","1149","2023-10-14 11:29:00","***6230","500.00"
"568","88","2023-10-14 12:11:00","***3210","100.00"
"569","1910","2023-10-14 12:16:00","***1440","900.00"
"570","395","2023-10-14 12:49:00","***6800","1000.00"
"571","213","2023-10-14 13:34:00","***9000","700.00"
"572","918","2023-10-14 14:36:00","***8990","1000.00"
"573","119","2023-10-14 15:55:00","***4870","500.00"
"574","2404","2023-10-14 16:01:00","***6540","400.00"
"575","2452","2023-10-14 17:01:00","***4640","600.00"
"576","500","2023-10-14 17:29:00","***6080","400.00"
"577","2244","2023-10-14 17:35:00","***8800","300.00"
"578","2757","2023-10-14 17:55:00","***7340","600.00"
"579","1657","2023-10-14 18:20:00","***0800","1000.00"
"580","2737","2023-10-14 19:10:00","***2700","800.00"
"581","1892","2023-10-14 20:03:00","***7390","600.00"
"582","2424","2023-10-14 20:16:00","***6990","500.00"
"583","2350","2023-10-14 21:38:00","***2550","200.00"
"584","2147","2023-10-14 21:49:00","***1030","300.00"
"585","196","2023-10-14 22:19:00","***1720","400.00"
"586","462","2023-10-14 22:26:00","***6830","800.00"
"587","651","2023-10-15 00:02:00","***1530","1000.00"
"588","2270","2023-10-15 00:07:00","***9050","600.00"
"589","978","2023-10-15 01:46:00","***2940","600.00"
"590","1230","2023-10-15 04:05:00","***4320","100.00"
"591","2841","2023-10-15 04:44:00","***0000","100.00"
"592","1505","2023-10-15 05:30:00","***2120","500.00"
"593","748","2023-10-15 06:42:00","***3580","900.00"
"594","374","2023-10-15 06:58:00","***4730","100.00"
"595","595","2023-10-15 07:32:00","***8520","100.00"
"596","1859","2023-10-15 07:51:00","***7340","500.00"
"597","2523","2023-10-15 07:54:00","***9290","700.00"
"598","1653","2023-10-15 07:58:00","***3120","900.00"
"599","876","2023-10-15 08:08:00","***1870","800.00"
"600","476","2023-10-15 09:34:00","***2740","400.00"
"601","2849","2023-10-15 11:22:00","***3240","100.00"
"602","54","2023-10-15 11:56:00","***6780","300.00"
"603","337","2023-10-15 12:22:00","***1750","500.00"
"604","1033","2023-10-15 13:56:00","***1210","500.00"
"605","859","2023-10-15 14:10:00","***6310","500.00"
"606","658","2023-10-15 14:25:00","***0970","200.00"
"607","2201","2023-10-15 15:22:00","***5150","600.00"
"608","1630","2023-10-15 16:05:00","***1880","300.00"
"609","1115","2023-10-15 19:15:00","***0110","300.00"
"610","1735","2023-10-15 20:02:00","***5340","600.00"
"611","1879","2023-10-15 20:14:00","***5920","200.00"
"612","746","2023-10-15 20:47:00","***8360","100.00"
"613","1258","2023-10-15 21:17:00","***5380","200.00"
"614","2685","2023-10-15 22:09:00","***0000","800.00"
"615","1275","2023-10-15 22:54:00","***5160","1000.00"
"616","773","2023-10-15 23:00:00","***3660","100.00"
"617","2006","2023-10-15 23:04:00","***2420","800.00"
"618","1640","2023-10-15 23:50:00","***1580","1000.00"
"619","2518","2023-10-16 01:10:00","***9660","900.00"
"620","2672","2023-10-16 01:17:00","***4020","100.00"
"621","199","2023-10-16 03:26:00","***3200","100.00"
"622","2116","2023-10-16 05:35:00","***1780","400.00"
"623","956","2023-10-16 06:01:00","***0920","700.00"
"624","2416","2023-10-16 06:07:00","***7210","200.00"
"625","385","2023-10-16 07:22:00","***9400","800.00"
"626","771","2023-10-16 07:50:00","***5060","400.00"
"627","881","2023-10-16 08:27:00","***2650","900.00"
"628","1232","2023-10-16 09:28:00","***8150","300.00"
"629","1802","2023-10-16 09:41:00","***0330","100.00"
"630","477","2023-10-16 09:46:00","***9820","700.00"
"631","794","2023-10-16 10:29:00","***2900","700.00"
"632","1397","2023-10-16 11:15:00","***3610","700.00"
"633","590","2023-10-16 12:12:00","***4710","600.00"
"634","1339","2023-10-16 12:50:00","***3190","700.00"
"635","1101","2023-10-16 13:29:00","***6690","300.00"
"636","621","2023-10-16 13:57:00","***9490","1000.00"
"637","366","2023-10-16 14:39:00","***6430","200.00"
"638","2410","2023-10-16 15:28:00","***2100","700.00"
"639","1657","2023-10-16 15:53:00","***0800","400.00"
"640","1237","2023-10-16 16:34:00","***8150","700.00"
"641","919","2023-10-16 16:46:00","***7440","300.00"
"642","2670","2023-10-16 17:09:00","***6480","800.00"
"643","1160","2023-10-16 17:10:00","***5910","200.00"
"644","2011","2023-10-16 17:38:00","***1140","900.00"
"645","2429","2023-10-16 18:02:00","***7560","700.00"
"646","2912","2023-10-16 18:33:00","***8890","1000.00"
"647","1273","2023-10-16 18:54:00","***4070","900.00"
"648","247","2023-10-16 19:57:00","***0870","400.00"
"649","1897","2023-10-16 20:02:00","***6130","600.00"
"650","2528","2023-10-16 21:19:00","***6370","400.00"
"651","1860","2023-10-16 21:33:00","***3120","1000.00"
"652","1880","2023-10-16 21:44:00","***8320","100.00"
"653","1629","2023-10-16 21:47:00","***7720","300.00"
"654","1143","2023-10-16 22:46:00","***2100","1000.00"
"655","2780","2023-10-17 00:04:00","***1220","500.00"
"656","2889","2023-10-17 01:22:00","***9440","1000.00"
"657","795","2023-10-17 01:28:00","***7540","800.00"
"658","486","2023-10-17 02:22:00","***5340","500.00"
"659","2504","2023-10-17 02:59:00","***6830","500.00"
"660","2967","2023-10-17 03:28:00","***7530","500.00"
"661","1691","2023-10-17 03:36:00","***4860","900.00"
"662","2048","2023-10-17 03:38:00","***7180","300.00"
"663","157","2023-10-17 03:43:00","***8520","1000.00"
"664","15","2023-10-17 03:54:00","***7890","100.00"
"665","554","2023-10-17 04:03:00","***9740","300.00"
"666","497","2023-10-17 04:13:00","***9030","800.00"
"667","2906","2023-10-17 05:09:00","***6110","900.00"
"668","2297","2023-10-17 05:24:00","***0690","1000.00"
"669","2654","2023-10-17 06:50:00","***5130","1000.00"
"670","1898","2023-10-17 08:11:00","***5680","400.00"
"671","1176","2023-10-17 08:28:00","***9770","800.00"
"672","1551","2023-10-17 08:42:00","***4790","500.00"
"673","633","2023-10-17 09:31:00","***5760","300.00"
"674","21","2023-10-17 09:33:00","***1760","900.00"
"675","2386","2023-10-17 09:40:00","***8980","700.00"
"676","1678","2023-10-17 09:45:00","***6730","900.00"
"677","2849","2023-10-17 10:20:00","***3240","800.00"
"678","1517","2023-10-17 10:28:00","***2910","300.00"
"679","2057","2023-10-17 10:32:00","***3390","900.00"
"680","988","2023-10-17 10:55:00","***5320","200.00"
"681","827","2023-10-17 12:17:00","***1990","200.00"
"682","118","2023-10-17 12:23:00","***3670","800.00"
"683","1733","2023-10-17 12:28:00","***6770","900.00"
"684","785","2023-10-17 12:52:00","***6270","900.00"
"685","1101","2023-10-17 13:34:00","***6690","900.00"
"686","2344","2023-10-17 13:53:00","***7530","800.00"
"687","1062","2023-10-17 14:21:00","***9530","1000.00"
"688","1673","2023-10-17 14:45:00","***1820","700.00"
"689","2815","2023-10-17 15:14:00","***8230","300.00"
"690","809","2023-10-17 15:28:00","***3240","600.00"
"691","2034","2023-10-17 17:35:00","***0010","500.00"
"692","2116","2023-10-17 17:51:00","***1780","400.00"
"693","2255","2023-10-17 18:12:00","***7950","100.00"
"694","2309","2023-10-17 18:29:00","***3470","200.00"
"695","2266","2023-10-17 19:06:00","***4400","800.00"
"696","2141","2023-10-17 19:11:00","***1560","1000.00"
"697","1263","2023-10-17 19:22:00","***1100","600.00"
"698","342","2023-10-17 20:00:00","***3990","500.00"
"699","1288","2023-10-17 20:08:00","***2830","400.00"
"700","4","2023-10-17 20:50:00","***0020","300.00"
"701","1954","2023-10-17 20:51:00","***3640","900.00"
"702","372","2023-10-17 21:43:00","***9450","400.00"
"703","412","2023-10-17 21:44:00","***5270","700.00"
"704","780","2023-10-17 22:31:00","***2340","1000.00"
"705","2677","2023-10-17 23:23:00","***2610","1000.00"
"706","1483","2023-10-17 23:33:00","***6710","100.00"
"707","12","2023-10-18 00:04:00","***6720","700.00"
"708","1770","2023-10-18 00:23:00","***0280","600.00"
"709","1613","2023-10-18 01:30:00","***6260","300.00"
"710","2505","2023-10-18 02:19:00","***5330","900.00"
"711","1729","2023-10-18 02:42:00","***6980","600.00"
"712","2655","2023-10-18 04:19:00","***5980","300.00"
"713","1474","2023-10-18 04:52:00","***0640","400.00"
"714","79","2023-10-18 06:25:00","***2260","800.00"
"715","1450","2023-10-18 06:55:00","***8990","400.00"
"716","2853","2023-10-18 07:25:00","***6320","200.00"
"717","1839","2023-10-18 07:32:00","***6880","200.00"
"718","2856","2023-10-18 08:28:00","***5160","500.00"
"719","2044","2023-10-18 08:30:00","***4250","900.00"
"720","478","2023-10-18 08:48:00","***5380","800.00"
"721","1341","2023-10-18 09:30:00","***7880","200.00"
"722","1240","2023-10-18 09:31:00","***5620","100.00"
"723","2915","2023-10-18 10:19:00","***7580","500.00"
"724","1764","2023-10-18 11:20:00","***2380","700.00"
"725","2740","2023-10-18 11:46:00","***1490","400.00"
"726","192","2023-10-18 12:16:00","***2570","300.00"
"727","643","2023-10-18 12:32:00","***1380","100.00"
"728","1234","2023-10-18 13:52:00","***9140","900.00"
"729","452","2023-10-18 14:12:00","***3740","400.00"
"730","2447","2023-10-18 15:56:00","***5860","600.00"
"731","246","2023-10-18 16:01:00","***4840","700.00"
"732","507","2023-10-18 16:18:00","***0960","700.00"
"733","756","2023-10-18 16:25:00","***3070","200.00"
"734","2799","2023-10-18 17:05:00","***0060","100.00"
"735","1291","2023-10-18 17:14:00","***8120","400.00"
"736","701","2023-10-18 17:15:00","***6020","300.00"
"737","1923","2023-10-18 17:54:00","***5830","400.00"
"738","2871","2023-10-18 21:30:00","***1750","1000.00"
"739","704","2023-10-18 21:39:00","***6640","700.00"
"740","2258","2023-10-18 22:14:00","***4680","400.00"
"741","2754","2023-10-18 22:51:00","***3710","300.00"
"742","1846","2023-10-18 23:35:00","***7340","600.00"
"743","1878","2023-10-18 23:39:00","***1060","200.00"
"744","1151","2023-10-19 00:08:00","***4400","1000.00"
"745","1431","2023-10-19 00:24:00","***4320","500.00"
"746","2038","2023-10-19 01:40:00","***6700","700.00"
"747","2536","2023-10-19 02:35:00","***9370","400.00"
"748","1338","2023-10-19 02:50:00","***0110","100.00"
"749","2906","2023-10-19 03:07:00","***6110","700.00"
"750","95","2023-10-19 03:44:00","***3650","500.00"
"751","2192","2023-10-19 04:08:00","***8910","700.00"
"752","1727","2023-10-19 04:26:00","***2700","1000.00"
"753","979","2023-10-19 05:16:00","***1290","400.00"
"754","2521","2023-10-19 05:56:00","***4470","700.00"
"755","753","2023-10-19 07:03:00","***6290","800.00"
"756","2454","2023-10-19 07:25:00","***4270","600.00"
"757","30","2023-10-19 07:55:00","***9750","700.00"
"758","772","2023-10-19 08:37:00","***5020","800.00"
"759","2301","2023-10-19 09:22:00","***2340","800.00"
"760","1963","2023-10-19 09:42:00","***9350","200.00"
"761","731","2023-10-19 09:51:00","***7260","1000.00"
"762","2669","2023-10-19 10:05:00","***9170","300.00"
"763","186","2023-10-19 10:17:00","***7940","800.00"
"764","2643","2023-10-19 11:21:00","***4970","200.00"
"765","1565","2023-10-19 11:39:00","***0520","900.00"
"766","2408","2023-10-19 12:16:00","***5390","400.00"
"767","2784","2023-10-19 13:05:00","***3310","900.00"
"768","524","2023-10-19 13:19:00","***5920","900.00"
"769","375","2023-10-19 13:53:00","***0880","900.00"
"770","1723","2023-10-19 13:56:00","***1390","600.00"
"771","328","2023-10-19 14:03:00","***6730","600.00"
"772","586","2023-10-19 15:22:00","***1030","400.00"
"773","263","2023-10-19 16:09:00","***1640","300.00"
"774","2204","2023-10-19 17:37:00","***2300","900.00"
"775","680","2023-10-19 17:57:00","***0800","600.00"
"776","2987","2023-10-19 18:08:00","***0030","700.00"
"777","282","2023-10-19 20:07:00","***9420","700.00"
"778","1530","2023-10-19 20:31:00","***2400","600.00"
"779","967","2023-10-19 20:38:00","***6970","200.00"
"780","2502","2023-10-19 21:02:00","***2510","300.00"
"781","2614","2023-10-19 21:36:00","***6570","400.00"
"782","2261","2023-10-19 22:18:00","***6170","700.00"
"783","1631","2023-10-20 01:38:00","***8640","1000.00"
"784","2517","2023-10-20 03:19:00","***5820","800.00"
"785","939","2023-10-20 03:25:00","***7870","300.00"
"786","2659","2023-10-20 04:46:00","***1090","200.00"
"787","2840","2023-10-20 04:51:00","***0200","200.00"
"788","2099","2023-10-20 05:32:00","***8490","100.00"
"789","2070","2023-10-20 06:36:00","***1110","800.00"
"790","1385","2023-10-20 07:05:00","***6410","500.00"
"791","2112","2023-10-20 08:44:00","***7440","600.00"
"792","2151","2023-10-20 10:32:00","***8410","200.00"
"793","226","2023-10-20 10:33:00","***0900","900.00"
"794","129","2023-10-20 11:24:00","***8390","900.00"
"795","2047","2023-10-20 11:41:00","***1080","900.00"
"796","800","2023-10-20 11:44:00","***1240","800.00"
"797","2936","2023-10-20 12:00:00","***5240","900.00"
"798","292","2023-10-20 12:22:00","***2690","1000.00"
"799","1802","2023-10-20 12:23:00","***0330","400.00"
"800","2642","2023-10-20 12:59:00","***3950","500.00"
"801","651","2023-10-20 13:00:00","***1530","600.00"
"802","1381","2023-10-20 13:13:00","***8830","800.00"
"803","2801","2023-10-20 13:35:00","***3000","1000.00"
"804","1300","2023-10-20 14:04:00","***5830","500.00"
"805","2192","2023-10-20 14:27:00","***8910","800.00"
"806","2085","2023-10-20 16:34:00","***0110","900.00"
"807","1069","2023-10-20 17:00:00","***3300","800.00"
"808","2555","2023-10-20 17:09:00","***6470","400.00"
"809","1366","2023-10-20 17:46:00","***2600","300.00"
"810","349","2023-10-20 19:07:00","***8890","500.00"
"811","1808","2023-10-20 19:11:00","***0080","300.00"
"812","1120","2023-10-20 20:09:00","***8240","700.00"
"813","1190","2023-10-20 20:37:00","***4360","300.00"
"814","1163","2023-10-20 23:40:00","***3400","400.00"
"815","1401","2023-10-21 00:13:00","***6750","900.00"
"816","383","2023-10-21 00:58:00","***1890","600.00"
"817","1268","2023-10-21 01:31:00","***3240","400.00"
"818","277","2023-10-21 02:23:00","***1150","1000.00"
"819","479","2023-10-21 02:26:00","***4690","400.00"
"820","2406","2023-10-21 03:15:00","***7140","500.00"
"821","843","2023-10-21 03:40:00","***8530","1000.00"
"822","1763","2023-10-21 03:55:00","***9580","100.00"
"823","67","2023-10-21 04:01:00","***9610","800.00"
"824","900","2023-10-21 04:07:00","***6790","500.00"
"825","2325","2023-10-21 04:09:00","***8450","800.00"
"826","1204","2023-10-21 06:16:00","***7890","500.00"
"827","2761","2023-10-21 06:17:00","***2560","700.00"
"828","536","2023-10-21 07:21:00","***5400","100.00"
"829","1687","2023-10-21 07:51:00","***5780","200.00"
"830","1652","2023-10-21 08:10:00","***3020","1000.00"
"831","922","2023-10-21 08:18:00","***4170","200.00"
"832","1931","2023-10-21 08:32:00","***5700","900.00"
"833","1789","2023-10-21 10:27:00","***7390","700.00"
"834","1195","2023-10-21 10:37:00","***1340","300.00"
"835","1351","2023-10-21 10:51:00","***4800","900.00"
"836","2921","2023-10-21 11:52:00","***2450","800.00"
"837","1777","2023-10-21 12:42:00","***3970","1000.00"
"838","2198","2023-10-21 14:09:00","***4790","500.00"
"839","2444","2023-10-21 14:12:00","***2230","1000.00"
"840","1332","2023-10-21 14:17:00","***9170","700.00"
"841","16","2023-10-21 14:29:00","***5540","700.00"
"842","1892","2023-10-21 14:58:00","***7390","200.00"
"843","1575","2023-10-21 15:09:00","***3620","100.00"
"844","2300","2023-10-21 15:50:00","***8200","1000.00"
"845","1338","2023-10-21 15:53:00","***0110","100.00"
"846","1545","2023-10-21 17:23:00","***1180","900.00"
"847","1241","2023-10-21 17:39:00","***6940","100.00"
"848","1907","2023-10-21 17:52:00","***8960","300.00"
"849","2771","2023-10-21 18:10:00","***0800","500.00"
"850","1023","2023-10-21 19:02:00","***4370","700.00"
"851","322","2023-10-21 19:04:00","***4500","200.00"
"852","358","2023-10-21 19:15:00","***1340","600.00"
"853","2387","2023-10-21 20:40:00","***2550","1000.00"
"854","1837","2023-10-21 20:40:00","***7240","200.00"
"855","770","2023-10-21 22:26:00","***6250","800.00"
"856","686","2023-10-21 22:52:00","***5490","800.00"
"857","1968","2023-10-21 23:52:00","***0420","100.00"
"858","1653","2023-10-22 01:14:00","***3120","500.00"
"859","2733","2023-10-22 02:15:00","***4440","500.00"
"860","1129","2023-10-22 02:32:00","***7720","1000.00"
"861","2489","2023-10-22 02:33:00","***9060","1000.00"
"862","2901","2023-10-22 02:48:00","***8000","1000.00"
"863","2346","2023-10-22 03:00:00","***5250","300.00"
"864","2541","2023-10-22 03:08:00","***3820","800.00"
"865","294","2023-10-22 03:27:00","***9450","800.00"
"866","875","2023-10-22 03:48:00","***1950","1000.00"
"867","2930","2023-10-22 03:49:00","***8130","400.00"
"868","2663","2023-10-22 03:53:00","***2610","600.00"
"869","420","2023-10-22 05:00:00","***1230","200.00"
"870","2797","2023-10-22 05:32:00","***4310","700.00"
"871","947","2023-10-22 05:36:00","***4950","900.00"
"872","2187","2023-10-22 05:44:00","***7620","600.00"
"873","1270","2023-10-22 07:07:00","***4180","700.00"
"874","2794","2023-10-22 07:30:00","***2450","400.00"
"875","1061","2023-10-22 07:34:00","***0780","600.00"
"876","587","2023-10-22 08:27:00","***5190","600.00"
"877","915","2023-10-22 08:51:00","***8210","300.00"
"878","582","2023-10-22 09:25:00","***8050","1000.00"
"879","323","2023-10-22 10:08:00","***3100","900.00"
"880","808","2023-10-22 10:29:00","***2710","400.00"
"881","1718","2023-10-22 13:33:00","***0020","500.00"
"882","1393","2023-10-22 13:42:00","***6090","700.00"
"883","1910","2023-10-22 13:52:00","***1440","400.00"
"884","1463","2023-10-22 14:06:00","***6710","600.00"
"885","2077","2023-10-22 14:16:00","***3190","900.00"
"886","349","2023-10-22 19:59:00","***8890","500.00"
"887","2441","2023-10-22 20:24:00","***3340","600.00"
"888","2838","2023-10-22 21:18:00","***3880","900.00"
"889","2399","2023-10-22 22:21:00","***0420","600.00"
"890","2585","2023-10-22 23:06:00","***0600","500.00"
"891","2711","2023-10-22 23:35:00","***7430","800.00"
"892","2775","2023-10-23 00:07:00","***0250","500.00"
"893","2912","2023-10-23 00:25:00","***8890","800.00"
"894","2299","2023-10-23 00:25:00","***5650","800.00"
"895","2243","2023-10-23 02:15:00","***7200","700.00"
"896","2971","2023-10-23 02:34:00","***6730","300.00"
"897","1077","2023-10-23 03:29:00","***4260","600.00"
"898","2690","2023-10-23 03:32:00","***3690","200.00"
"899","871","2023-10-23 03:42:00","***1460","600.00"
"900","1829","2023-10-23 04:20:00","***6310","500.00"
"901","2470","2023-10-23 04:33:00","***4460","1000.00"
"902","260","2023-10-23 05:09:00","***6050","400.00"
"903","2182","2023-10-23 05:29:00","***9810","500.00"
"904","1921","2023-10-23 05:54:00","***5800","600.00"
"905","1113","2023-10-23 06:09:00","***9270","100.00"
"906","2268","2023-10-23 06:33:00","***6320","600.00"
"907","489","2023-10-23 07:42:00","***3350","800.00"
"908","1201","2023-10-23 09:51:00","***3780","200.00"
"909","2580","2023-10-23 10:03:00","***4680","200.00"
"910","2920","2023-10-23 11:15:00","***8850","400.00"
"911","57","2023-10-23 11:18:00","***8040","600.00"
"912","2470","2023-10-23 12:18:00","***4460","200.00"
"913","1482","2023-10-23 12:30:00","***5680","200.00"
"914","1267","2023-10-23 12:31:00","***3270","600.00"
"915","748","2023-10-23 13:22:00","***3580","1000.00"
"916","2800","2023-10-23 13:57:00","***2870","400.00"
"917","127","2023-10-23 15:48:00","***1940","200.00"
"918","739","2023-10-23 16:19:00","***4590","800.00"
"919","66","2023-10-23 16:25:00","***6600","400.00"
"920","1010","2023-10-23 16:26:00","***6830","100.00"
"921","2811","2023-10-23 17:09:00","***0670","800.00"
"922","1639","2023-10-23 17:14:00","***8330","200.00"
"923","1198","2023-10-23 17:16:00","***7650","1000.00"
"924","2931","2023-10-23 17:17:00","***5120","500.00"
"925","1466","2023-10-23 18:17:00","***3010","600.00"
"926","301","2023-10-23 20:02:00","***0530","500.00"
"927","2587","2023-10-23 21:54:00","***1920","300.00"
"928","761","2023-10-23 22:06:00","***1710","400.00"
"929","1442","2023-10-23 22:13:00","***3230","1000.00"
"930","1695","2023-10-23 22:33:00","***5890","200.00"
"931","2957","2023-10-23 23:08:00","***0800","500.00"
"932","1094","2023-10-24 00:04:00","***3140","1000.00"
"933","2713","2023-10-24 00:59:00","***9980","100.00"
"934","1588","2023-10-24 01:04:00","***4450","300.00"
"935","2987","2023-10-24 01:30:00","***0030","700.00"
"936","1394","2023-10-24 03:27:00","***0600","500.00"
"937","1287","2023-10-24 04:20:00","***6470","200.00"
"938","1006","2023-10-24 04:42:00","***8590","700.00"
"939","2922","2023-10-24 05:48:00","***7890","500.00"
"940","2964","2023-10-24 06:46:00","***5520","700.00"
"941","1974","2023-10-24 07:50:00","***2410","100.00"
"942","1585","2023-10-24 08:41:00","***2100","800.00"
"943","167","2023-10-24 08:48:00","***4900","900.00"
"944","2477","2023-10-24 08:49:00","***1850","800.00"
"945","2469","2023-10-24 10:51:00","***5150","100.00"
"946","2018","2023-10-24 11:21:00","***0220","600.00"
"947","712","2023-10-24 12:37:00","***9310","600.00"
"948","2688","2023-10-24 13:14:00","***9250","1000.00"
"949","366","2023-10-24 13:59:00","***6430","600.00"
"950","1561","2023-10-24 14:16:00","***8550","100.00"
"951","991","2023-10-24 15:12:00","***1520","500.00"
"952","1307","2023-10-24 15:27:00","***3820","100.00"
"953","937","2023-10-24 15:54:00","***1260","1000.00"
"954","797","2023-10-24 16:30:00","***6610","200.00"
"955","2608","2023-10-24 17:12:00","***6020","900.00"
"956","1566","2023-10-24 17:34:00","***3790","200.00"
"957","335","2023-10-24 18:32:00","***0860","300.00"
"958","2872","2023-10-24 18:39:00","***4000","800.00"
"959","2888","2023-10-24 18:53:00","***9820","400.00"
"960","2908","2023-10-24 19:51:00","***6150","600.00"
"961","1675","2023-10-24 19:53:00","***0920","300.00"
"962","1407","2023-10-24 21:01:00","***8940","200.00"
"963","1209","2023-10-24 21:22:00","***9130","500.00"
"964","1708","2023-10-24 23:18:00","***0680","700.00"
"965","1070","2023-10-25 00:00:00","***6180","900.00"
"966","764","2023-10-25 00:14:00","***6510","1000.00"
"967","1984","2023-10-25 00:16:00","***3880","700.00"
"968","1371","2023-10-25 00:20:00","***6820","300.00"
"969","1440","2023-10-25 01:06:00","***7040","800.00"
"970","1614","2023-10-25 02:02:00","***2640","500.00"
"971","2727","2023-10-25 02:12:00","***0000","500.00"
"972","2941","2023-10-25 02:45:00","***8000","200.00"
"973","1900","2023-10-25 04:31:00","***7960","100.00"
"974","458","2023-10-25 04:46:00","***3060","500.00"
"975","195","2023-10-25 05:07:00","***9470","300.00"
"976","647","2023-10-25 05:41:00","***5630","400.00"
"977","2623","2023-10-25 05:44:00","***3140","200.00"
"978","2274","2023-10-25 06:05:00","***2590","900.00"
"979","2373","2023-10-25 06:14:00","***7230","400.00"
"980","475","2023-10-25 06:49:00","***9050","700.00"
"981","1813","2023-10-25 07:01:00","***3150","900.00"
"982","1351","2023-10-25 08:24:00","***4800","1000.00"
"983","1380","2023-10-25 08:43:00","***7260","600.00"
"984","2815","2023-10-25 08:48:00","***8230","100.00"
"985","2220","2023-10-25 09:14:00","***9900","200.00"
"986","1822","2023-10-25 09:31:00","***9630","500.00"
"987","2065","2023-10-25 09:39:00","***6000","600.00"
"988","215","2023-10-25 09:40:00","***9350","400.00"
"989","2618","2023-10-25 11:19:00","***0000","500.00"
"990","2221","2023-10-25 11:44:00","***2760","700.00"
"991","276","2023-10-25 11:51:00","***2530","400.00"
"992","2313","2023-10-25 13:27:00","***3720","800.00"
"993","1507","2023-10-25 14:54:00","***5640","400.00"
"994","2867","2023-10-25 15:22:00","***3160","800.00"
"995","376","2023-10-25 15:32:00","***9510","400.00"
"996","2688","2023-10-25 16:37:00","***9250","200.00"
"997","396","2023-10-25 16:45:00","***1490","200.00"
"998","2281","2023-10-25 16:51:00","***5980","500.00"
"999","2161","2023-10-25 17:25:00","***4480","800.00"
"1000","904","2023-10-25 17:41:00","***4090","400.00"
"1001","798","2023-10-25 17:45:00","***2860","300.00"
"1002","1231","2023-10-25 17:54:00","***0510","500.00"
"1003","1955","2023-10-25 19:03:00","***8510","300.00"
"1004","193","2023-10-25 19:52:00","***3820","400.00"
